"Name", Height (Inches), Height(Feet-Inches), Weight
"Avery Johnson", 70, 5-10, 175
"Eddie Johnson", 79, 6-7, 215
"Ervin Johnson", 83, 6-11, 245
"Larry Johnson", 78, 6-6, 250
"Charles Jones", 75, 6-3, 180
"Damon Jones", 75, 6-3, 185
"Eddie Jones", 78, 6-6, 190
"Popeye Jones", 80, 6-8, 250
"Adonis Jordan", 71, 5-11, 170
"Reggie Jordan", 76, 6-4, 195
"Adam Keefe", 81, 6-9, 230
"Shawn Kemp", 82, 6-10, 230
"Jonathan Kerner", 83, 6-11, 245
"Steve Kerr", 75, 6-3, 175
"Jerome Kersey", 79, 6-7, 215
"Jason Kidd", 76, 6-4, 205
"Chris King", 80, 6-8, 215
"Gerard King", 81, 6-9, 230
"Kerry Kittles", 77, 6-5, 179
"Joe Kleine", 83, 6-11, 255
"Brevin Knight", 70, 5-10, 173
"Negele Knight", 73, 6-1, 175
"Travis Knight", 84, 7-0, 235
"Toni Kukoc", 82, 6-10, 192
"Christian Laettner", 83, 6-11, 235
"Raef LaFrentz", 83, 6-11, 240
"Andrew Lang", 83, 6-11, 245
"Antonio Lang", 80, 6-8, 205
"Rusty LaRue", 74, 6-2, 210
"Tim Legler", 76, 6-4, 200
"Voshon Lenard", 76, 6-4, 205
"Rashard Lewis", 82, 6-10, 215
"Randy Livingston", 76, 6-4, 209
"Grant Long", 80, 6-8, 225
"Luc Longley", 86, 7-2, 265
"Felipe Lopez", 77, 6-5, 199
"Tyronn Lue", 72, 6-0, 175
"George Lynch", 80, 6-8, 218
"Sam Mack", 79, 6-7, 220
"Don MacLean", 82, 6-10, 235
"Mark Macon", 76, 6-4, 185
"Rick Mahorn", 82, 6-10, 240
"Dan Majerle", 78, 6-6, 215
"Karl Malone", 81, 6-9, 250
"Matt Maloney", 75, 6-3, 192
"Danny Manning", 82, 6-10, 230
"Stephon Marbury", 74, 6-2, 180
"Sean Marks", 82, 6-10, 250
"Donyell Marshall", 81, 6-9, 218
"Darrick Martin", 71, 5-11, 170
"Jamal Mashburn", 80, 6-8, 240
"Tony Massenburg", 81, 6-9, 220
"Vernon Maxwell", 76, 6-4, 180
"Lee Mayberry", 73, 6-1, 172
"Kelly McCarty", 79, 6-7, 200
"Walter McCarty", 82, 6-10, 230
"George McCloud", 78, 6-6, 205
"Jelani McCoy", 82, 6-10, 245
"Antonio McDyess", 81, 6-9, 220
"Tracy McGrady", 80, 6-8, 210
"Jim McIlvaine", 85, 7-1, 240
"Jeff McInnis", 76, 6-4, 190
"Derrick McKey", 81, 6-9, 205
"Aaron McKie", 77, 6-5, 209
"Roshown McLeod", 80, 6-8, 221
"Ron Mercer", 79, 6-7, 210
"Loren Meyer", 82, 6-10, 257
"Marko Milic", 78, 6-6, 235
"Anthony Miller", 81, 6-9, 225
"Brad Miller", 83, 6-11, 244
"Oliver Miller", 81, 6-9, 280
"Reggie Miller", 79, 6-7, 185
"Chris Mills", 78, 6-6, 215
"Terry Mills", 82, 6-10, 230
"Greg Minor", 78, 6-6, 210
"Sam Mitchell", 78, 6-6, 210
"Cuttino Mobley", 76, 6-4, 190
"Nazr Mohammed", 82, 6-10, 221
"Eric Montross", 84, 7-0, 270
"Mikki Moore", 83, 6-11, 225
"Chris Morris", 80, 6-8, 210
"Alonzo Mourning", 82, 6-10, 240
"Chris Mullin", 78, 6-6, 200
"Eric Murdock", 73, 6-1, 190
"Gheorghe Muresan", 91, 7-7, 303
"Lamond Murray", 79, 6-7, 236
"Tracy Murray", 79, 6-7, 225
"Dikembe Mutombo", 86, 7-2, 245
"Makhtar N'Diaye", 80, 6-8, 245
"Steve Nash", 75, 6-3, 195
"Tyrone Nesby", 78, 6-6, 225
"Rasho Nesterovic", 84, 7-0, 248
"Johnny Newman", 79, 6-7, 190
"Moochie Norris", 73, 6-1, 175
"Dirk Nowitzki", 84, 7-0, 237
"Charles O'Bannon", 77, 6-5, 209
"Jermaine O'Neal", 83, 6-11, 226
"Shaquille O'Neal", 85, 7-1, 325
"Charles Oakley", 80, 6-8, 225
"Hakeem Olajuwon", 84, 7-0, 255
"Jimmy Oliver", 77, 6-5, 205
"Kevin Ollie", 76, 6-4, 195
"Michael Olowokandi", 84, 7-0, 269
"Greg Ostertag", 86, 7-2, 280
"Bo Outlaw", 80, 6-8, 210
"Doug Overton", 75, 6-3, 190
"Billy Owens", 80, 6-8, 220
"Robert Pack", 74, 6-2, 180
"Anthony Parker", 78, 6-6, 215
"Cherokee Parks", 83, 6-11, 235
"Andrae Patterson", 81, 6-9, 238
"Ruben Patterson", 77, 6-5, 224
"Gary Payton", 76, 6-4, 180
"Anthony Peeler", 76, 6-4, 208
"Will Perdue", 84, 7-0, 240
"Sam Perkins", 81, 6-9, 235
"Elliot Perry", 72, 6-0, 150
"Chuck Person", 80, 6-8, 220
"Wesley Person", 78, 6-6, 195
"Bobby Phills", 77, 6-5, 210
"Eric Piatkowski", 79, 6-7, 215
"Paul Pierce", 78, 6-6, 230
"Scottie Pippen", 80, 6-8, 210
"Scot Pollard", 83, 6-11, 265
"Olden Polynice", 83, 6-11, 220
"Mark Pope", 82, 6-10, 235
"Terry Porter", 75, 6-3, 195
"Vitaly Potapenko", 82, 6-10, 280
"Brent Price", 73, 6-1, 165
"Theo Ratliff", 82, 6-10, 225
"Eldridge Recasner", 75, 6-3, 190
"Bryant Reeves", 84, 7-0, 275
"Khalid Reeves", 75, 6-3, 199
"Don Reid", 80, 6-8, 250
"J.R. Reid", 81, 6-9, 247
"Shawn Respert", 73, 6-1, 195
"Rodrick Rhodes", 78, 6-6, 225
"Glen Rice", 79, 6-7, 215
"Pooh Richardson", 73, 6-1, 180
"Mitch Richmond", 77, 6-5, 215
"Isaiah Rider", 77, 6-5, 215
"Eric Riley", 84, 7-0, 245
"Stanley Roberts", 84, 7-0, 285
"Clifford Robinson", 82, 6-10, 225
"David Robinson", 85, 7-1, 235
"Glenn Robinson", 79, 6-7, 225
"James Robinson", 74, 6-2, 180
"Dennis Rodman", 79, 6-7, 210
"Carlos Rogers", 83, 6-11, 220
"Rodney Rogers", 79, 6-7, 235
"Sean Rooks", 82, 6-10, 250
"Jalen Rose", 80, 6-8, 210
"Malik Rose", 79, 6-7, 250
"Bryon Russell", 79, 6-7, 225
"Arvydas Sabonis", 87, 7-3, 279
"Jason Sasser", 79, 6-7, 225
"Danny Schayes", 83, 6-11, 235
"Dwayne Schintzius", 85, 7-1, 260
"Detlef Schrempf", 81, 6-9, 214
"Dennis Scott", 80, 6-8, 229
"Malik Sealy", 80, 6-8, 190
"Rony Seikaly", 83, 6-11, 230
"Charles Shackleford", 82, 6-10, 225
"Brian Shaw", 78, 6-6, 190
"Casey Shaw", 83, 6-11, 260
"Jeffrey Sheppard", 75, 6-3, 190
"Miles Simon", 75, 6-3, 202
"Dickey Simpkins", 81, 6-9, 248
"Alvin Sims", 76, 6-4, 235
"Brian Skinner", 81, 6-9, 255
"Reggie Slater", 79, 6-7, 215
"Charles Smith", 76, 6-4, 194
"Joe Smith", 82, 6-10, 225
"Michael Smith", 80, 6-8, 230
"Steve Smith", 79, 6-7, 200
"Rik Smits", 88, 7-4, 250
"Eric Snow", 75, 6-3, 190
"Felton Spencer", 84, 7-0, 265
"Latrell Sprewell", 77, 6-5, 190
"Ryan Stack", 83, 6-11, 215
"Jerry Stackhouse", 78, 6-6, 218
"John Starks", 75, 6-3, 180
"Vladimir Stepania", 84, 7-0, 236
"Michael Stewart", 82, 6-10, 230
"Bryant Stith", 77, 6-5, 208
"John Stockton", 73, 6-1, 170
"Peja Stojakovic", 81, 6-9, 220
"Damon Stoudamire", 70, 5-10, 171
"Erick Strickland", 75, 6-3, 210
"Mark Strickland", 81, 6-9, 210
"Rod Strickland", 75, 6-3, 175
"Derek Strong", 80, 6-8, 220
"Bruno Sundov", 86, 7-2, 220
"Bob Sura", 77, 6-5, 200
"Johnny Taylor", 81, 6-9, 220
"Maurice Taylor", 81, 6-9, 260
"John Thomas", 81, 6-9, 265
"Kurt Thomas", 81, 6-9, 230
"Tim Thomas", 82, 6-10, 230
"Otis Thorpe", 81, 6-9, 225
"Robert Traylor", 80, 6-8, 284
"Gary Trent", 80, 6-8, 250
"Nick Van Exel", 73, 6-1, 170
"Keith Van Horn", 82, 6-10, 220
"David Vaughn", 81, 6-9, 240
"Jacque Vaughn", 73, 6-1, 190
"Loy Vaught", 81, 6-9, 230
"Stojko Vrankovic", 86, 7-2, 260
"Antoine Walker", 80, 6-8, 224
"Samaki Walker", 81, 6-9, 240
"Ben Wallace", 81, 6-9, 240
"John Wallace", 80, 6-8, 225
"Rasheed Wallace", 82, 6-10, 225
"Rex Walters", 76, 6-4, 190
"Charlie Ward", 74, 6-2, 190
"Eric Washington", 76, 6-4, 190
"Jamie Watson", 79, 6-7, 190
"Clarence Weatherspoon", 78, 6-6, 240
"Chris Webber", 81, 6-9, 245
"Bonzi Wells", 77, 6-5, 210
"Bill Wennington", 84, 7-0, 245
"David Wesley", 72, 6-0, 190
"Doug West", 78, 6-6, 200
"Mark West", 82, 6-10, 230
"DeJuan Wheat", 72, 6-0, 165
"Tyson Wheeler", 70, 5-10, 165
"Jahidi White", 81, 6-9, 290
"Chris Whitney", 72, 6-0, 168
"Dominique Wilkins", 79, 6-7, 200
"Gerald Wilkins", 78, 6-6, 185
"Aaron Williams", 81, 6-9, 220
"Alvin Williams", 77, 6-5, 185
"Brandon Williams", 78, 6-6, 215
"Eric Williams", 80, 6-8, 220
"Herb Williams", 82, 6-10, 242
"Hot Rod Williams", 83, 6-11, 215
"Jason Williams", 73, 6-1, 190
"Jayson Williams", 81, 6-9, 240
"Jerome Williams", 81, 6-9, 206
"Micheal Williams", 74, 6-2, 175
"Monty Williams", 80, 6-8, 225
"Scott Williams", 82, 6-10, 230
"Shammond Williams", 73, 6-1, 201
"Travis Williams", 78, 6-6, 215
"Walt Williams", 80, 6-8, 219
"Corliss Williamson", 79, 6-7, 245
"Kevin Willis", 84, 7-0, 220
"David Wingate", 77, 6-5, 185
"Trevor Winter", 84, 7-0, 275
"Joe Wolf", 83, 6-11, 230
"Haywoode Workman", 74, 6-2, 180
"Lorenzen Wright", 83, 6-11, 225
"Korleone Young", 79, 6-7, 213
