"Name", Height (Inches), Height(Feet-Inches), Weight
"Bobby Jackson", 73, 6-1, 185
"Jaren Jackson", 76, 6-4, 190
"Jermaine Jackson", 76, 6-4, 204
"Jim Jackson", 78, 6-6, 220
"Mark Jackson", 73, 6-1, 180
"Randell Jackson", 83, 6-11, 215
"Sam Jacobson", 76, 6-4, 215
"Tim James", 79, 6-7, 212
"Antawn Jamison", 80, 6-8, 223
"Harold Jamison", 80, 6-8, 260
"Anthony Johnson", 75, 6-3, 190
"Avery Johnson", 70, 5-10, 175
"DeMarco Johnson", 81, 6-9, 245
"Ervin Johnson", 83, 6-11, 245
"Kevin Johnson", 73, 6-1, 180
"Larry Johnson", 78, 6-6, 250
"Charles Jones", 75, 6-3, 180
"Damon Jones", 75, 6-3, 185
"Eddie Jones", 78, 6-6, 190
"Jumaine Jones", 80, 6-8, 218
"Popeye Jones", 80, 6-8, 250
"Reggie Jordan", 76, 6-4, 195
"Adam Keefe", 81, 6-9, 230
"Shawn Kemp", 82, 6-10, 230
"Steve Kerr", 75, 6-3, 175
"Jerome Kersey", 79, 6-7, 215
"Lari Ketner", 81, 6-9, 277
"Jason Kidd", 76, 6-4, 205
"Gerard King", 81, 6-9, 230
"Kerry Kittles", 77, 6-5, 179
"Joe Kleine", 83, 6-11, 255
"Brevin Knight", 70, 5-10, 173
"Travis Knight", 84, 7-0, 235
"Toni Kukoc", 82, 6-10, 192
"Christian Laettner", 83, 6-11, 235
"Raef LaFrentz", 83, 6-11, 240
"Andrew Lang", 83, 6-11, 245
"Antonio Lang", 80, 6-8, 205
"Trajan Langdon", 75, 6-3, 197
"Rusty LaRue", 74, 6-2, 210
"Tim Legler", 76, 6-4, 200
"Voshon Lenard", 76, 6-4, 205
"Quincy Lewis", 79, 6-7, 215
"Rashard Lewis", 82, 6-10, 215
"Randy Livingston", 76, 6-4, 209
"Grant Long", 80, 6-8, 225
"Luc Longley", 86, 7-2, 265
"Felipe Lopez", 77, 6-5, 199
"Tyronn Lue", 72, 6-0, 175
"George Lynch", 80, 6-8, 218
"Todd MacCulloch", 84, 7-0, 280
"Sam Mack", 79, 6-7, 220
"Don MacLean", 82, 6-10, 235
"Corey Maggette", 78, 6-6, 218
"Dan Majerle", 78, 6-6, 215
"Karl Malone", 81, 6-9, 250
"Matt Maloney", 75, 6-3, 192
"Danny Manning", 82, 6-10, 230
"Stephon Marbury", 74, 6-2, 180
"Shawn Marion", 79, 6-7, 220
"Sean Marks", 82, 6-10, 250
"Donny Marshall", 79, 6-7, 230
"Donyell Marshall", 81, 6-9, 218
"Darrick Martin", 71, 5-11, 170
"Jamal Mashburn", 80, 6-8, 240
"Anthony Mason", 79, 6-7, 250
"Tony Massenburg", 81, 6-9, 220
"Vernon Maxwell", 76, 6-4, 180
"Walter McCarty", 82, 6-10, 230
"George McCloud", 78, 6-6, 205
"Jelani McCoy", 82, 6-10, 245
"Antonio McDyess", 81, 6-9, 220
"Tracy McGrady", 80, 6-8, 210
"Jim McIlvaine", 85, 7-1, 240
"Jeff McInnis", 76, 6-4, 190
"Derrick McKey", 81, 6-9, 205
"Aaron McKie", 77, 6-5, 209
"Roshown McLeod", 80, 6-8, 221
"Ron Mercer", 79, 6-7, 210
"Andre Miller", 74, 6-2, 200
"Anthony Miller", 81, 6-9, 225
"Brad Miller", 83, 6-11, 244
"Oliver Miller", 81, 6-9, 280
"Reggie Miller", 79, 6-7, 185
"Chris Mills", 78, 6-6, 215
"Terry Mills", 82, 6-10, 230
"Jason Miskiri", 74, 6-2, 175
"Sam Mitchell", 78, 6-6, 210
"Cuttino Mobley", 76, 6-4, 190
"Nazr Mohammed", 82, 6-10, 221
"Eric Montross", 84, 7-0, 270
"Mikki Moore", 83, 6-11, 225
"Alonzo Mourning", 82, 6-10, 240
"Chris Mullin", 78, 6-6, 200
"Eric Murdock", 73, 6-1, 190
"Gheorghe Muresan", 91, 7-7, 303
"Lamond Murray", 79, 6-7, 236
"Tracy Murray", 79, 6-7, 225
"Dikembe Mutombo", 86, 7-2, 245
"Steve Nash", 75, 6-3, 195
"Tyrone Nesby", 78, 6-6, 225
"Rasho Nesterovic", 84, 7-0, 248
"Johnny Newman", 79, 6-7, 190
"Moochie Norris", 73, 6-1, 175
"Dirk Nowitzki", 84, 7-0, 237
"Jermaine O'Neal", 83, 6-11, 226
"Shaquille O'Neal", 85, 7-1, 325
"Charles Oakley", 80, 6-8, 225
"Lamar Odom", 82, 6-10, 220
"Hakeem Olajuwon", 84, 7-0, 255
"Kevin Ollie", 76, 6-4, 195
"Michael Olowokandi", 84, 7-0, 269
"Greg Ostertag", 86, 7-2, 280
"Bo Outlaw", 80, 6-8, 210
"Doug Overton", 75, 6-3, 190
"Billy Owens", 80, 6-8, 220
"Robert Pack", 74, 6-2, 180
"Scott Padgett", 81, 6-9, 240
"Milt Palacio", 75, 6-3, 195
"Anthony Parker", 78, 6-6, 215
"Cherokee Parks", 83, 6-11, 235
"Andrae Patterson", 81, 6-9, 238
"Ruben Patterson", 77, 6-5, 224
"Gary Payton", 76, 6-4, 180
"Anthony Peeler", 76, 6-4, 208
"Will Perdue", 84, 7-0, 240
"Sam Perkins", 81, 6-9, 235
"Elliot Perry", 72, 6-0, 150
"Chuck Person", 80, 6-8, 220
"Wesley Person", 78, 6-6, 195
"Bobby Phills", 77, 6-5, 210
"Eric Piatkowski", 79, 6-7, 215
"Paul Pierce", 78, 6-6, 230
"Scottie Pippen", 80, 6-8, 210
"Scot Pollard", 83, 6-11, 265
"Olden Polynice", 83, 6-11, 220
"Terry Porter", 75, 6-3, 195
"James Posey", 80, 6-8, 215
"Vitaly Potapenko", 82, 6-10, 280
"Brent Price", 73, 6-1, 165
"Laron Profit", 77, 6-5, 204
"Aleksandar Radojevic", 87, 7-3, 250
"Theo Ratliff", 82, 6-10, 225
"Eldridge Recasner", 75, 6-3, 190
"Bryant Reeves", 84, 7-0, 275
"Khalid Reeves", 75, 6-3, 199
"Don Reid", 80, 6-8, 250
"J.R. Reid", 81, 6-9, 247
"Rodrick Rhodes", 78, 6-6, 225
"Glen Rice", 79, 6-7, 215
"Mitch Richmond", 77, 6-5, 215
"Isaiah Rider", 77, 6-5, 215
"Stanley Roberts", 84, 7-0, 285
"Ryan Robertson", 77, 6-5, 190
"Clifford Robinson", 82, 6-10, 225
"David Robinson", 85, 7-1, 235
"Eddie Robinson", 80, 6-8, 210
"Glenn Robinson", 79, 6-7, 225
"Dennis Rodman", 79, 6-7, 210
"Carlos Rogers", 83, 6-11, 220
"Rodney Rogers", 79, 6-7, 235
"Roy Rogers", 82, 6-10, 235
"Sean Rooks", 82, 6-10, 250
"Jalen Rose", 80, 6-8, 210
"Malik Rose", 79, 6-7, 250
"Michael Ruffin", 81, 6-9, 246
"Bryon Russell", 79, 6-7, 225
"Arvydas Sabonis", 87, 7-3, 279
"John Salley", 83, 6-11, 230
"Detlef Schrempf", 81, 6-9, 214
"Dennis Scott", 80, 6-8, 229
"Malik Sealy", 80, 6-8, 190
"Brian Shaw", 78, 6-6, 190
"Dickey Simpkins", 81, 6-9, 248
"Brian Skinner", 81, 6-9, 255
"Joe Smith", 82, 6-10, 225
"Michael Smith", 80, 6-8, 230
"Steve Smith", 79, 6-7, 200
"Rik Smits", 88, 7-4, 250
"Eric Snow", 75, 6-3, 190
"Felton Spencer", 84, 7-0, 265
"Latrell Sprewell", 77, 6-5, 190
"Ryan Stack", 83, 6-11, 215
"Jerry Stackhouse", 78, 6-6, 218
"John Starks", 75, 6-3, 180
"Vladimir Stepania", 84, 7-0, 236
"Joe Stephens", 79, 6-7, 210
"Michael Stewart", 82, 6-10, 230
"Bryant Stith", 77, 6-5, 208
"John Stockton", 73, 6-1, 170
"Peja Stojakovic", 81, 6-9, 220
"Damon Stoudamire", 70, 5-10, 171
"Erick Strickland", 75, 6-3, 210
"Mark Strickland", 81, 6-9, 210
"Rod Strickland", 75, 6-3, 175
"Derek Strong", 80, 6-8, 220
"Bruno Sundov", 86, 7-2, 220
"Bob Sura", 77, 6-5, 200
"Wally Szczerbiak", 79, 6-7, 244
"Zan Tabak", 84, 7-0, 245
"Johnny Taylor", 81, 6-9, 220
"Maurice Taylor", 81, 6-9, 260
"Jason Terry", 74, 6-2, 176
"Jamel Thomas", 78, 6-6, 215
"John Thomas", 81, 6-9, 265
"Kenny Thomas", 79, 6-7, 261
"Kurt Thomas", 81, 6-9, 230
"Tim Thomas", 82, 6-10, 230
"Otis Thorpe", 81, 6-9, 225
"Robert Traylor", 80, 6-8, 284
"Gary Trent", 80, 6-8, 250
"Mirsad Turkcan", 81, 6-9, 236
"Wayne Turner", 74, 6-2, 190
"Nick Van Exel", 73, 6-1, 170
"Keith Van Horn", 82, 6-10, 220
"Jacque Vaughn", 73, 6-1, 190
"Loy Vaught", 81, 6-9, 230
"Fred Vinson", 76, 6-4, 190
"Antoine Walker", 80, 6-8, 224
"Samaki Walker", 81, 6-9, 240
"Ben Wallace", 81, 6-9, 240
"John Wallace", 80, 6-8, 225
"Rasheed Wallace", 82, 6-10, 225
"Rex Walters", 76, 6-4, 190
"Charlie Ward", 74, 6-2, 190
"Clarence Weatherspoon", 78, 6-6, 240
"Chris Webber", 81, 6-9, 245
"Bonzi Wells", 77, 6-5, 210
"Bill Wennington", 84, 7-0, 245
"David Wesley", 72, 6-0, 190
"Doug West", 78, 6-6, 200
"Mark West", 82, 6-10, 230
"Jahidi White", 81, 6-9, 290
"Chris Whitney", 72, 6-0, 168
"Aaron Williams", 81, 6-9, 220
"Alvin Williams", 77, 6-5, 185
"Eric Williams", 80, 6-8, 220
"Jason Williams", 73, 6-1, 190
"Jerome Williams", 81, 6-9, 206
"Lorenzo Williams", 81, 6-9, 200
"Monty Williams", 80, 6-8, 225
"Scott Williams", 82, 6-10, 230
"Shammond Williams", 73, 6-1, 201
"Walt Williams", 80, 6-8, 219
"Corliss Williamson", 79, 6-7, 245
"Kevin Willis", 84, 7-0, 220
"Dedric Willoughby", 75, 6-3, 180
"David Wingate", 77, 6-5, 185
"Haywoode Workman", 74, 6-2, 180
"Metta World Peace", 78, 6-6, 244
"Lorenzen Wright", 83, 6-11, 225
"Tim Young", 84, 7-0, 220
